fecha,land_id,land_name,ride_id,ride_name,is_open,wait_time,last_update
2024-06-13 17:22:54.321554,27,Toon Studio,36,Slinky® Dog Zigzag Spin,True,5,2024-06-13T15:20:16.000Z
2024-06-13 17:22:54.321554,27,Toon Studio,35,Toy Soldiers Parachute Drop,False,0,2024-06-13T15:20:16.000Z
2024-06-13 17:22:54.321554,27,Toon Studio,7281,Toy Soldiers Parachute Drop Single Rider,False,0,2024-06-13T15:20:16.000Z
2024-06-13 17:22:54.321554,25,Backlot (Closed),38,Armageddon : les Effets Spéciaux,False,0,2024-06-13T15:20:16.000Z
2024-06-13 17:22:54.321554,25,Backlot (Closed),39,Rock'n'Roller Coaster starring Aerosmith,False,0,2024-06-13T15:20:16.000Z
2024-06-19 15:10:50.542239,906,Marvel Avengers Campus,10848,Avengers Assemble: Flight Force,True,10,2024-06-19T13:05:12.000Z
2024-06-19 15:10:50.542239,906,Marvel Avengers Campus,10849,Avengers Assemble: Flight Force Single Rider,True,5,2024-06-19T13:05:12.000Z
2024-06-19 15:10:50.542239,906,Marvel Avengers Campus,10845,Spider-Man W.E.B. Adventure,True,45,2024-06-19T13:05:12.000Z
2024-06-19 15:10:50.542239,906,Marvel Avengers Campus,10846,Spider-Man W.E.B. Adventure Single Rider,True,20,2024-06-19T13:05:12.000Z
2024-06-19 15:10:50.542239,26,Production Courtyard,266,Meet Spider Man,False,0,2024-06-19T13:10:04.000Z
2024-06-19 15:10:50.542239,26,Production Courtyard,40,The Twilight Zone Tower of Terror,True,35,2024-06-19T13:05:12.000Z
2024-06-19 15:10:50.542239,27,Toon Studio,30,Art of Disney Animation,False,0,2024-06-19T13:05:12.000Z
2024-06-19 15:10:50.542239,27,Toon Studio,31,Cars Quatre Roues Rallye,True,15,2024-06-19T13:05:12.000Z
2024-06-19 15:10:50.542239,27,Toon Studio,29,Cars ROAD TRIP,True,5,2024-06-19T13:05:12.000Z
2024-06-19 15:10:50.542239,27,Toon Studio,32,Crush's Coaster,True,75,2024-06-19T13:05:12.000Z
2024-06-19 15:10:50.542239,27,Toon Studio,7277,Crush's Coaster Single Rider,True,60,2024-06-19T13:05:12.000Z
2024-06-19 15:10:50.542239,27,Toon Studio,33,Les Tapis Volants - Flying Carpets Over Agrabah®,False,0,2024-06-19T13:05:12.000Z
2024-06-19 15:10:50.542239,27,Toon Studio,37,Ratatouille: The Adventure,True,35,2024-06-19T13:05:12.000Z
2024-06-19 15:10:50.542239,27,Toon Studio,7279,Ratatouille: The Adventure Single Rider,True,5,2024-06-19T13:05:12.000Z
2024-06-19 15:10:50.542239,27,Toon Studio,34,RC Racer,True,35,2024-06-19T13:05:12.000Z
2024-06-19 15:10:50.542239,27,Toon Studio,7280,RC Racer Single Rider,True,20,2024-06-19T13:05:12.000Z
2024-06-19 15:10:50.542239,27,Toon Studio,36,Slinky® Dog Zigzag Spin,True,10,2024-06-19T13:05:12.000Z
2024-06-19 15:10:50.542239,27,Toon Studio,35,Toy Soldiers Parachute Drop,False,0,2024-06-19T13:05:12.000Z
2024-06-19 15:10:50.542239,27,Toon Studio,7281,Toy Soldiers Parachute Drop Single Rider,False,0,2024-06-19T13:05:12.000Z
2024-06-19 15:10:50.542239,25,Backlot (Closed),38,Armageddon : les Effets Spéciaux,False,0,2024-06-19T13:05:12.000Z
2024-06-19 15:10:50.542239,25,Backlot (Closed),39,Rock'n'Roller Coaster starring Aerosmith,False,0,2024-06-19T13:05:12.000Z
2024-06-19 19:20:44.808391,906,Marvel Avengers Campus,10848,Avengers Assemble: Flight Force,True,5,2024-06-19T17:15:04.000Z
2024-06-19 19:20:44.808391,906,Marvel Avengers Campus,10849,Avengers Assemble: Flight Force Single Rider,True,5,2024-06-19T17:15:04.000Z
2024-06-19 19:20:44.808391,906,Marvel Avengers Campus,10845,Spider-Man W.E.B. Adventure,True,25,2024-06-19T17:15:04.000Z
2024-06-19 19:20:44.808391,906,Marvel Avengers Campus,10846,Spider-Man W.E.B. Adventure Single Rider,True,5,2024-06-19T17:15:04.000Z
2024-06-19 19:20:44.808391,26,Production Courtyard,266,Meet Spider Man,False,0,2024-06-19T17:15:04.000Z
2024-06-19 19:20:44.808391,26,Production Courtyard,40,The Twilight Zone Tower of Terror,True,35,2024-06-19T17:15:04.000Z
2024-06-19 19:20:44.808391,27,Toon Studio,30,Art of Disney Animation,False,0,2024-06-19T17:15:04.000Z
2024-06-19 19:20:44.808391,27,Toon Studio,31,Cars Quatre Roues Rallye,True,5,2024-06-19T17:15:04.000Z
2024-06-19 19:20:44.808391,27,Toon Studio,29,Cars ROAD TRIP,True,10,2024-06-19T17:15:04.000Z
2024-06-19 19:20:44.808391,27,Toon Studio,32,Crush's Coaster,True,55,2024-06-19T17:15:04.000Z
2024-06-19 19:20:44.808391,27,Toon Studio,7277,Crush's Coaster Single Rider,True,45,2024-06-19T17:15:04.000Z
2024-06-19 19:20:44.808391,27,Toon Studio,33,Les Tapis Volants - Flying Carpets Over Agrabah®,False,0,2024-06-19T17:15:04.000Z
2024-06-19 19:20:44.808391,27,Toon Studio,37,Ratatouille: The Adventure,True,15,2024-06-19T17:15:04.000Z
2024-06-19 19:20:44.808391,27,Toon Studio,7279,Ratatouille: The Adventure Single Rider,True,5,2024-06-19T17:15:04.000Z
2024-06-19 19:20:44.808391,27,Toon Studio,34,RC Racer,True,35,2024-06-19T17:15:04.000Z
2024-06-19 19:20:44.808391,27,Toon Studio,7280,RC Racer Single Rider,True,20,2024-06-19T17:15:04.000Z
2024-06-19 19:20:44.808391,27,Toon Studio,36,Slinky® Dog Zigzag Spin,True,5,2024-06-19T17:15:04.000Z
2024-06-19 19:20:44.808391,27,Toon Studio,35,Toy Soldiers Parachute Drop,False,0,2024-06-19T17:15:04.000Z
2024-06-19 19:20:44.808391,27,Toon Studio,7281,Toy Soldiers Parachute Drop Single Rider,False,0,2024-06-19T17:15:04.000Z
2024-06-19 19:20:44.808391,25,Backlot (Closed),38,Armageddon : les Effets Spéciaux,False,0,2024-06-19T17:15:04.000Z
2024-06-19 19:20:44.808391,25,Backlot (Closed),39,Rock'n'Roller Coaster starring Aerosmith,False,0,2024-06-19T17:15:04.000Z
2024-06-17 11:46:56.679306,906,Marvel Avengers Campus,10848,Avengers Assemble: Flight Force,True,15,2024-06-17T09:45:15.000Z
2024-06-17 11:46:56.679306,906,Marvel Avengers Campus,10849,Avengers Assemble: Flight Force Single Rider,True,10,2024-06-17T09:45:15.000Z
2024-06-17 11:46:56.679306,906,Marvel Avengers Campus,10845,Spider-Man W.E.B. Adventure,True,50,2024-06-17T09:45:15.000Z
2024-06-17 11:46:56.679306,906,Marvel Avengers Campus,10846,Spider-Man W.E.B. Adventure Single Rider,True,25,2024-06-17T09:45:15.000Z
2024-06-17 11:46:56.679306,26,Production Courtyard,266,Meet Spider Man,False,0,2024-06-17T09:45:15.000Z
2024-06-17 11:46:56.679306,26,Production Courtyard,40,The Twilight Zone Tower of Terror,True,20,2024-06-17T09:45:15.000Z
2024-06-17 11:46:56.679306,27,Toon Studio,30,Art of Disney Animation,False,0,2024-06-17T09:45:15.000Z
2024-06-17 11:46:56.679306,27,Toon Studio,31,Cars Quatre Roues Rallye,True,15,2024-06-17T09:45:15.000Z
2024-06-17 11:46:56.679306,27,Toon Studio,29,Cars ROAD TRIP,True,5,2024-06-17T09:45:15.000Z
2024-06-17 11:46:56.679306,27,Toon Studio,32,Crush's Coaster,True,65,2024-06-17T09:45:15.000Z
2024-06-17 11:46:56.679306,27,Toon Studio,7277,Crush's Coaster Single Rider,True,30,2024-06-17T09:45:15.000Z
2024-06-17 11:46:56.679306,27,Toon Studio,33,Les Tapis Volants - Flying Carpets Over Agrabah®,False,0,2024-06-17T09:45:15.000Z
2024-06-17 11:46:56.679306,27,Toon Studio,37,Ratatouille: The Adventure,True,40,2024-06-17T09:45:15.000Z
2024-06-17 11:46:56.679306,27,Toon Studio,7279,Ratatouille: The Adventure Single Rider,True,15,2024-06-17T09:45:15.000Z
2024-06-17 11:46:56.679306,27,Toon Studio,34,RC Racer,True,10,2024-06-17T09:45:15.000Z
2024-06-17 11:46:56.679306,27,Toon Studio,7280,RC Racer Single Rider,True,5,2024-06-17T09:45:15.000Z
2024-06-17 11:46:56.679306,27,Toon Studio,36,Slinky® Dog Zigzag Spin,False,0,2024-06-17T09:45:15.000Z
2024-06-17 11:46:56.679306,27,Toon Studio,35,Toy Soldiers Parachute Drop,False,0,2024-06-17T09:45:15.000Z
2024-06-17 11:46:56.679306,27,Toon Studio,7281,Toy Soldiers Parachute Drop Single Rider,False,0,2024-06-17T09:45:15.000Z
2024-06-17 11:46:56.679306,25,Backlot (Closed),38,Armageddon : les Effets Spéciaux,False,0,2024-06-17T09:45:15.000Z
2024-06-17 11:46:56.679306,25,Backlot (Closed),39,Rock'n'Roller Coaster starring Aerosmith,False,0,2024-06-17T09:45:15.000Z
2024-06-17 13:40:25.526152,906,Marvel Avengers Campus,10848,Avengers Assemble: Flight Force,True,5,2024-06-17T11:40:04.000Z
2024-06-17 13:40:25.526152,906,Marvel Avengers Campus,10849,Avengers Assemble: Flight Force Single Rider,True,5,2024-06-17T11:40:04.000Z
2024-06-17 13:40:25.526152,906,Marvel Avengers Campus,10845,Spider-Man W.E.B. Adventure,True,35,2024-06-17T11:40:04.000Z
2024-06-17 13:40:25.526152,906,Marvel Avengers Campus,10846,Spider-Man W.E.B. Adventure Single Rider,True,20,2024-06-17T11:40:04.000Z
2024-06-17 13:40:25.526152,26,Production Courtyard,266,Meet Spider Man,False,0,2024-06-17T11:40:04.000Z
2024-06-17 13:40:25.526152,26,Production Courtyard,40,The Twilight Zone Tower of Terror,True,15,2024-06-17T11:40:04.000Z
2024-06-17 13:40:25.526152,27,Toon Studio,30,Art of Disney Animation,False,0,2024-06-17T11:40:04.000Z
2024-06-17 13:40:25.526152,27,Toon Studio,31,Cars Quatre Roues Rallye,True,10,2024-06-17T11:40:04.000Z
2024-06-17 13:40:25.526152,27,Toon Studio,29,Cars ROAD TRIP,True,5,2024-06-17T11:40:04.000Z
2024-06-17 13:40:25.526152,27,Toon Studio,32,Crush's Coaster,True,55,2024-06-17T11:40:04.000Z
2024-06-17 13:40:25.526152,27,Toon Studio,7277,Crush's Coaster Single Rider,True,40,2024-06-17T11:40:04.000Z
2024-06-17 13:40:25.526152,27,Toon Studio,33,Les Tapis Volants - Flying Carpets Over Agrabah®,False,0,2024-06-17T11:40:04.000Z
2024-06-17 13:40:25.526152,27,Toon Studio,37,Ratatouille: The Adventure,True,40,2024-06-17T11:40:04.000Z
2024-06-17 13:40:25.526152,27,Toon Studio,7279,Ratatouille: The Adventure Single Rider,True,5,2024-06-17T11:40:04.000Z
2024-06-17 13:40:25.526152,27,Toon Studio,34,RC Racer,True,45,2024-06-17T11:40:04.000Z
2024-06-17 13:40:25.526152,27,Toon Studio,7280,RC Racer Single Rider,True,30,2024-06-17T11:40:04.000Z
2024-06-17 13:40:25.526152,27,Toon Studio,36,Slinky® Dog Zigzag Spin,True,20,2024-06-17T11:40:04.000Z
2024-06-17 13:40:25.526152,27,Toon Studio,35,Toy Soldiers Parachute Drop,False,0,2024-06-17T11:40:04.000Z
2024-06-17 13:40:25.526152,27,Toon Studio,7281,Toy Soldiers Parachute Drop Single Rider,False,0,2024-06-17T11:40:04.000Z
2024-06-17 13:40:25.526152,25,Backlot (Closed),38,Armageddon : les Effets Spéciaux,False,0,2024-06-17T11:40:04.000Z
2024-06-17 13:40:25.526152,25,Backlot (Closed),39,Rock'n'Roller Coaster starring Aerosmith,False,0,2024-06-17T11:40:04.000Z
2024-06-12 10:06:28.437304,906,Marvel Avengers Campus,10848,Avengers Assemble: Flight Force,True,5,2024-06-12T08:05:15.000Z
2024-06-12 10:06:28.437304,906,Marvel Avengers Campus,10849,Avengers Assemble: Flight Force Single Rider,True,5,2024-06-12T08:05:15.000Z
2024-06-12 10:06:28.437304,906,Marvel Avengers Campus,10845,Spider-Man W.E.B. Adventure,True,35,2024-06-12T08:05:15.000Z
2024-06-12 10:06:28.437304,906,Marvel Avengers Campus,10846,Spider-Man W.E.B. Adventure Single Rider,True,5,2024-06-12T08:05:15.000Z
2024-06-12 10:06:28.437304,26,Production Courtyard,266,Meet Spider Man,False,0,2024-06-12T08:05:15.000Z
2024-06-12 10:06:28.437304,26,Production Courtyard,40,The Twilight Zone Tower of Terror,True,5,2024-06-12T08:05:15.000Z
2024-06-12 10:06:28.437304,27,Toon Studio,30,Art of Disney Animation,False,0,2024-06-12T08:05:15.000Z
2024-06-12 10:06:28.437304,27,Toon Studio,31,Cars Quatre Roues Rallye,True,10,2024-06-12T08:05:15.000Z
2024-06-12 10:06:28.437304,27,Toon Studio,29,Cars ROAD TRIP,True,0,2024-06-12T08:05:15.000Z
2024-06-12 10:06:28.437304,27,Toon Studio,32,Crush's Coaster,True,75,2024-06-12T08:05:15.000Z
2024-06-12 10:06:28.437304,27,Toon Studio,7277,Crush's Coaster Single Rider,True,45,2024-06-12T08:05:15.000Z
2024-06-12 10:06:28.437304,27,Toon Studio,33,Les Tapis Volants - Flying Carpets Over Agrabah®,False,0,2024-06-12T08:05:15.000Z
2024-06-12 10:06:28.437304,27,Toon Studio,37,Ratatouille: The Adventure,True,20,2024-06-12T08:05:15.000Z
2024-06-12 10:06:28.437304,27,Toon Studio,7279,Ratatouille: The Adventure Single Rider,True,5,2024-06-12T08:05:15.000Z
2024-06-12 10:06:28.437304,27,Toon Studio,34,RC Racer,True,15,2024-06-12T08:05:15.000Z
2024-06-12 10:06:28.437304,27,Toon Studio,7280,RC Racer Single Rider,True,5,2024-06-12T08:05:15.000Z
2024-06-12 10:06:28.437304,27,Toon Studio,36,Slinky® Dog Zigzag Spin,True,5,2024-06-12T08:05:15.000Z
2024-06-12 10:06:28.437304,27,Toon Studio,35,Toy Soldiers Parachute Drop,False,0,2024-06-12T08:05:15.000Z
2024-06-12 10:06:28.437304,27,Toon Studio,7281,Toy Soldiers Parachute Drop Single Rider,False,0,2024-06-12T08:05:15.000Z
2024-06-12 10:06:28.437304,25,Backlot (Closed),38,Armageddon : les Effets Spéciaux,False,0,2024-06-12T08:05:15.000Z
2024-06-12 10:06:28.437304,25,Backlot (Closed),39,Rock'n'Roller Coaster starring Aerosmith,False,0,2024-06-12T08:05:15.000Z
2024-06-12 10:36:28.906237,906,Marvel Avengers Campus,10848,Avengers Assemble: Flight Force,True,5,2024-06-12T08:35:07.000Z
2024-06-12 10:36:28.906237,906,Marvel Avengers Campus,10849,Avengers Assemble: Flight Force Single Rider,True,5,2024-06-12T08:35:07.000Z
2024-06-12 10:36:28.906237,906,Marvel Avengers Campus,10845,Spider-Man W.E.B. Adventure,True,40,2024-06-12T08:35:07.000Z
2024-06-12 10:36:28.906237,906,Marvel Avengers Campus,10846,Spider-Man W.E.B. Adventure Single Rider,True,15,2024-06-12T08:35:07.000Z
2024-06-12 10:36:28.906237,26,Production Courtyard,266,Meet Spider Man,False,0,2024-06-12T08:35:07.000Z
2024-06-12 10:36:28.906237,26,Production Courtyard,40,The Twilight Zone Tower of Terror,True,15,2024-06-12T08:35:07.000Z
2024-06-12 10:36:28.906237,27,Toon Studio,30,Art of Disney Animation,False,0,2024-06-12T08:35:07.000Z
2024-06-12 10:36:28.906237,27,Toon Studio,31,Cars Quatre Roues Rallye,True,15,2024-06-12T08:35:07.000Z
2024-06-12 10:36:28.906237,27,Toon Studio,29,Cars ROAD TRIP,True,10,2024-06-12T08:35:07.000Z
2024-06-12 10:36:28.906237,27,Toon Studio,32,Crush's Coaster,True,70,2024-06-12T08:35:07.000Z
2024-06-12 10:36:28.906237,27,Toon Studio,7277,Crush's Coaster Single Rider,True,45,2024-06-12T08:35:07.000Z
2024-06-12 10:36:28.906237,27,Toon Studio,33,Les Tapis Volants - Flying Carpets Over Agrabah®,False,0,2024-06-12T08:35:07.000Z
2024-06-12 10:36:28.906237,27,Toon Studio,37,Ratatouille: The Adventure,True,25,2024-06-12T08:35:07.000Z
2024-06-12 10:36:28.906237,27,Toon Studio,7279,Ratatouille: The Adventure Single Rider,True,5,2024-06-12T08:35:07.000Z
2024-06-12 10:36:28.906237,27,Toon Studio,34,RC Racer,True,35,2024-06-12T08:35:07.000Z
2024-06-12 10:36:28.906237,27,Toon Studio,7280,RC Racer Single Rider,True,30,2024-06-12T08:35:07.000Z
2024-06-12 10:36:28.906237,27,Toon Studio,36,Slinky® Dog Zigzag Spin,True,5,2024-06-12T08:35:07.000Z
2024-06-12 10:36:28.906237,27,Toon Studio,35,Toy Soldiers Parachute Drop,False,0,2024-06-12T08:35:07.000Z
2024-06-12 10:36:28.906237,27,Toon Studio,7281,Toy Soldiers Parachute Drop Single Rider,False,0,2024-06-12T08:35:07.000Z
2024-06-12 10:36:28.906237,25,Backlot (Closed),38,Armageddon : les Effets Spéciaux,False,0,2024-06-12T08:35:07.000Z
2024-06-12 10:36:28.906237,25,Backlot (Closed),39,Rock'n'Roller Coaster starring Aerosmith,False,0,2024-06-12T08:35:07.000Z
2024-06-07 12:19:35.382945,906,Marvel Avengers Campus,10848,Avengers Assemble: Flight Force,True,20,2024-06-07T10:15:07.000Z
2024-06-07 12:19:35.382945,906,Marvel Avengers Campus,10849,Avengers Assemble: Flight Force Single Rider,True,10,2024-06-07T10:15:07.000Z
2024-06-07 12:19:35.382945,906,Marvel Avengers Campus,10845,Spider-Man W.E.B. Adventure,True,50,2024-06-07T10:15:07.000Z
2024-06-07 12:19:35.382945,906,Marvel Avengers Campus,10846,Spider-Man W.E.B. Adventure Single Rider,True,5,2024-06-07T10:15:07.000Z
2024-06-07 12:19:35.382945,26,Production Courtyard,266,Meet Spider Man,False,0,2024-06-07T10:15:07.000Z
2024-06-07 12:19:35.382945,26,Production Courtyard,40,The Twilight Zone Tower of Terror,True,40,2024-06-07T10:15:07.000Z
2024-06-07 12:19:35.382945,27,Toon Studio,30,Art of Disney Animation,False,0,2024-06-07T10:15:07.000Z
2024-06-07 12:19:35.382945,27,Toon Studio,31,Cars Quatre Roues Rallye,True,20,2024-06-07T10:15:07.000Z
2024-06-07 12:19:35.382945,27,Toon Studio,29,Cars ROAD TRIP,True,5,2024-06-07T10:15:07.000Z
2024-06-07 12:19:35.382945,27,Toon Studio,32,Crush's Coaster,True,80,2024-06-07T10:15:07.000Z
2024-06-07 12:19:35.382945,27,Toon Studio,7277,Crush's Coaster Single Rider,True,45,2024-06-07T10:15:07.000Z
2024-06-07 12:19:35.382945,27,Toon Studio,33,Les Tapis Volants - Flying Carpets Over Agrabah®,False,0,2024-06-07T10:15:07.000Z
2024-06-07 12:19:35.382945,27,Toon Studio,37,Ratatouille: The Adventure,True,35,2024-06-07T10:15:07.000Z
2024-06-07 12:19:35.382945,27,Toon Studio,7279,Ratatouille: The Adventure Single Rider,True,5,2024-06-07T10:15:07.000Z
2024-06-07 12:19:35.382945,27,Toon Studio,34,RC Racer,True,45,2024-06-07T10:15:07.000Z
2024-06-07 12:19:35.382945,27,Toon Studio,7280,RC Racer Single Rider,True,40,2024-06-07T10:15:07.000Z
2024-06-07 12:19:35.382945,27,Toon Studio,36,Slinky® Dog Zigzag Spin,True,10,2024-06-07T10:15:07.000Z
2024-06-07 12:19:35.382945,27,Toon Studio,35,Toy Soldiers Parachute Drop,False,0,2024-06-07T10:15:07.000Z
2024-06-07 12:19:35.382945,27,Toon Studio,7281,Toy Soldiers Parachute Drop Single Rider,False,0,2024-06-07T10:15:07.000Z
2024-06-07 12:19:35.382945,25,Backlot (Closed),38,Armageddon : les Effets Spéciaux,False,0,2024-06-07T10:15:07.000Z
2024-06-07 12:19:35.382945,25,Backlot (Closed),39,Rock'n'Roller Coaster starring Aerosmith,False,0,2024-06-07T10:15:07.000Z
2024-06-07 12:49:35.766879,906,Marvel Avengers Campus,10848,Avengers Assemble: Flight Force,True,15,2024-06-07T10:45:07.000Z
2024-06-07 12:49:35.766879,906,Marvel Avengers Campus,10849,Avengers Assemble: Flight Force Single Rider,True,5,2024-06-07T10:45:07.000Z
2024-06-07 12:49:35.766879,906,Marvel Avengers Campus,10845,Spider-Man W.E.B. Adventure,True,35,2024-06-07T10:45:07.000Z
2024-06-07 12:49:35.766879,906,Marvel Avengers Campus,10846,Spider-Man W.E.B. Adventure Single Rider,True,15,2024-06-07T10:45:07.000Z
2024-06-07 12:49:35.766879,26,Production Courtyard,266,Meet Spider Man,False,0,2024-06-07T10:45:07.000Z
2024-06-07 12:49:35.766879,26,Production Courtyard,40,The Twilight Zone Tower of Terror,True,40,2024-06-07T10:45:07.000Z
2024-06-07 12:49:35.766879,27,Toon Studio,30,Art of Disney Animation,False,0,2024-06-07T10:45:07.000Z
2024-06-07 12:49:35.766879,27,Toon Studio,31,Cars Quatre Roues Rallye,True,15,2024-06-07T10:45:07.000Z
2024-06-07 12:49:35.766879,27,Toon Studio,29,Cars ROAD TRIP,True,5,2024-06-07T10:45:07.000Z
2024-06-07 12:49:35.766879,27,Toon Studio,32,Crush's Coaster,True,70,2024-06-07T10:45:07.000Z
2024-06-07 12:49:35.766879,27,Toon Studio,7277,Crush's Coaster Single Rider,True,65,2024-06-07T10:45:07.000Z
2024-06-07 12:49:35.766879,27,Toon Studio,33,Les Tapis Volants - Flying Carpets Over Agrabah®,False,0,2024-06-07T10:45:07.000Z
2024-06-07 12:49:35.766879,27,Toon Studio,37,Ratatouille: The Adventure,True,40,2024-06-07T10:45:07.000Z
2024-06-07 12:49:35.766879,27,Toon Studio,7279,Ratatouille: The Adventure Single Rider,True,5,2024-06-07T10:45:07.000Z
2024-06-07 12:49:35.766879,27,Toon Studio,34,RC Racer,True,45,2024-06-07T10:45:07.000Z
2024-06-07 12:49:35.766879,27,Toon Studio,7280,RC Racer Single Rider,True,30,2024-06-07T10:45:07.000Z
2024-06-07 12:49:35.766879,27,Toon Studio,36,Slinky® Dog Zigzag Spin,True,10,2024-06-07T10:45:07.000Z
2024-06-07 12:49:35.766879,27,Toon Studio,35,Toy Soldiers Parachute Drop,False,0,2024-06-07T10:45:07.000Z
2024-06-07 12:49:35.766879,27,Toon Studio,7281,Toy Soldiers Parachute Drop Single Rider,False,0,2024-06-07T10:45:07.000Z
2024-06-07 12:49:35.766879,25,Backlot (Closed),38,Armageddon : les Effets Spéciaux,False,0,2024-06-07T10:45:07.000Z
2024-06-07 12:49:35.766879,25,Backlot (Closed),39,Rock'n'Roller Coaster starring Aerosmith,False,0,2024-06-07T10:45:07.000Z
2024-06-06 12:10:37.377863,906,Marvel Avengers Campus,10848,Avengers Assemble: Flight Force,True,10,2024-06-06T10:05:14.000Z
2024-06-06 12:10:37.377863,906,Marvel Avengers Campus,10849,Avengers Assemble: Flight Force Single Rider,True,5,2024-06-06T10:05:14.000Z
2024-06-06 12:10:37.377863,906,Marvel Avengers Campus,10845,Spider-Man W.E.B. Adventure,True,40,2024-06-06T10:05:14.000Z
2024-06-06 12:10:37.377863,906,Marvel Avengers Campus,10846,Spider-Man W.E.B. Adventure Single Rider,True,15,2024-06-06T10:05:14.000Z
2024-06-06 12:10:37.377863,26,Production Courtyard,266,Meet Spider Man,False,0,2024-06-06T10:05:14.000Z
2024-06-06 12:10:37.377863,26,Production Courtyard,40,The Twilight Zone Tower of Terror,True,35,2024-06-06T10:05:14.000Z
2024-06-06 12:10:37.377863,27,Toon Studio,30,Art of Disney Animation,False,0,2024-06-06T10:05:14.000Z
2024-06-06 12:10:37.377863,27,Toon Studio,31,Cars Quatre Roues Rallye,True,25,2024-06-06T10:05:14.000Z
2024-06-06 12:10:37.377863,27,Toon Studio,29,Cars ROAD TRIP,True,5,2024-06-06T10:05:14.000Z
2024-06-06 12:10:37.377863,27,Toon Studio,32,Crush's Coaster,True,55,2024-06-06T10:05:14.000Z
2024-06-06 12:10:37.377863,27,Toon Studio,7277,Crush's Coaster Single Rider,True,45,2024-06-06T10:05:14.000Z
2024-06-06 12:10:37.377863,27,Toon Studio,33,Les Tapis Volants - Flying Carpets Over Agrabah®,False,0,2024-06-06T10:05:14.000Z
2024-06-06 12:10:37.377863,27,Toon Studio,37,Ratatouille: The Adventure,True,35,2024-06-06T10:05:14.000Z
2024-06-06 12:10:37.377863,27,Toon Studio,7279,Ratatouille: The Adventure Single Rider,True,5,2024-06-06T10:05:14.000Z
2024-06-06 12:10:37.377863,27,Toon Studio,34,RC Racer,True,35,2024-06-06T10:05:14.000Z
2024-06-06 12:10:37.377863,27,Toon Studio,7280,RC Racer Single Rider,True,20,2024-06-06T10:05:14.000Z
2024-06-06 12:10:37.377863,27,Toon Studio,36,Slinky® Dog Zigzag Spin,True,10,2024-06-06T10:05:14.000Z
2024-06-06 12:10:37.377863,27,Toon Studio,35,Toy Soldiers Parachute Drop,False,0,2024-06-06T10:05:14.000Z
2024-06-06 12:10:37.377863,27,Toon Studio,7281,Toy Soldiers Parachute Drop Single Rider,False,0,2024-06-06T10:05:14.000Z
2024-06-06 12:10:37.377863,25,Backlot (Closed),38,Armageddon : les Effets Spéciaux,False,0,2024-06-06T10:05:14.000Z
2024-06-06 12:10:37.377863,25,Backlot (Closed),39,Rock'n'Roller Coaster starring Aerosmith,False,0,2024-06-06T10:05:14.000Z
2024-06-06 12:40:37.753672,906,Marvel Avengers Campus,10848,Avengers Assemble: Flight Force,True,15,2024-06-06T10:35:12.000Z
2024-06-06 12:40:37.753672,906,Marvel Avengers Campus,10849,Avengers Assemble: Flight Force Single Rider,True,5,2024-06-06T10:35:12.000Z
2024-06-06 12:40:37.753672,906,Marvel Avengers Campus,10845,Spider-Man W.E.B. Adventure,True,35,2024-06-06T10:35:12.000Z
2024-06-06 12:40:37.753672,906,Marvel Avengers Campus,10846,Spider-Man W.E.B. Adventure Single Rider,True,10,2024-06-06T10:35:12.000Z
2024-06-06 12:40:37.753672,26,Production Courtyard,266,Meet Spider Man,False,0,2024-06-06T10:40:04.000Z
2024-06-06 12:40:37.753672,26,Production Courtyard,40,The Twilight Zone Tower of Terror,True,35,2024-06-06T10:35:12.000Z
2024-06-06 12:40:37.753672,27,Toon Studio,30,Art of Disney Animation,False,0,2024-06-06T10:35:12.000Z
2024-06-06 12:40:37.753672,27,Toon Studio,31,Cars Quatre Roues Rallye,True,20,2024-06-06T10:35:12.000Z
2024-06-06 12:40:37.753672,27,Toon Studio,29,Cars ROAD TRIP,True,5,2024-06-06T10:35:12.000Z
2024-06-06 12:40:37.753672,27,Toon Studio,32,Crush's Coaster,True,60,2024-06-06T10:35:12.000Z
2024-06-06 12:40:37.753672,27,Toon Studio,7277,Crush's Coaster Single Rider,True,55,2024-06-06T10:35:12.000Z
2024-06-06 12:40:37.753672,27,Toon Studio,33,Les Tapis Volants - Flying Carpets Over Agrabah®,False,0,2024-06-06T10:35:12.000Z
2024-06-06 12:40:37.753672,27,Toon Studio,37,Ratatouille: The Adventure,True,45,2024-06-06T10:35:12.000Z
2024-06-06 12:40:37.753672,27,Toon Studio,7279,Ratatouille: The Adventure Single Rider,True,5,2024-06-06T10:35:12.000Z
2024-06-06 12:40:37.753672,27,Toon Studio,34,RC Racer,True,30,2024-06-06T10:35:12.000Z
2024-06-06 12:40:37.753672,27,Toon Studio,7280,RC Racer Single Rider,True,25,2024-06-06T10:35:12.000Z
2024-06-06 12:40:37.753672,27,Toon Studio,36,Slinky® Dog Zigzag Spin,True,10,2024-06-06T10:35:12.000Z
2024-06-06 12:40:37.753672,27,Toon Studio,35,Toy Soldiers Parachute Drop,False,0,2024-06-06T10:35:12.000Z
2024-06-06 12:40:37.753672,27,Toon Studio,7281,Toy Soldiers Parachute Drop Single Rider,False,0,2024-06-06T10:35:12.000Z
2024-06-06 12:40:37.753672,25,Backlot (Closed),38,Armageddon : les Effets Spéciaux,False,0,2024-06-06T10:35:12.000Z
